text,createTime,authorMeta.name,authorMeta.heart,authorMeta.video,musicMeta.musicName,musicMeta.musicAuthor,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags,dates,Engagement Rates,Hypehouse?
Lol my phone froze,1586144533,ondreazlopez,523090636,657,original sound,ondreazlopez,23,750660,6907,3780815,8196,[],[],2020-04-05,20.253913508066383,1
Transition gods 😏🔥,1586121831,ondreazlopez,523090636,657,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",14,1683885,18652,8587917,16028,[],[],2020-04-05,20.011430012656152,1
Y’all like my 🎂😏,1586065450,ondreazlopez,523090636,657,Savage,Megan Thee Stallion,15,1673063,4890,6970982,35852,[],[],2020-04-04,24.584843283198836,1
Smooth and isolated again,1586047617,ondreazlopez,523090636,657,original sound,microwafes,15,1625683,14898,7488029,25126,[],[],2020-04-04,22.24493254499949,1
🚨 NEW DANCE 🚨  Do this with you buddy! 🔥,1586040848,ondreazlopez,523090636,657,Do Si Do,Diplo & Blanco Brown,21,761510,9691,4080598,11697,[],[],2020-04-04,19.185864424773037,1
Too easy 😏,1586035345,ondreazlopez,523090636,657,Blow the Pickle,Ambjaay feat. Wiz Khalifa,11,745729,5768,3942443,12726,[],[],2020-04-04,19.38450346650541,1
Mix gods 😳🔥,1585971434,ondreazlopez,523090636,657,original sound,itstaylerholder,38,1364328,20268,6530073,16802,[],[],2020-04-03,21.460678923497486,1
I ain’t vegetarian 🌱😤,1585874568,ondreazlopez,523090636,657,3OH!3 - DONTTRUSTME,probably.sophie,11,1812502,11696,7950694,9315,[],[],2020-04-02,23.061043476204716,1
Freeze challenge 🥶,1585873781,ondreazlopez,523090636,657,Originalton,lisaaaa.mary,15,2336902,8729,11310892,7134,[],[],2020-04-02,20.80087936477512,1
The return of the dresway 😳🔥,1585872572,ondreazlopez,523090636,657,original sound,ondreazlopez,15,813925,2939,3760517,3916,[],[],2020-04-02,21.826254209195174,1
April fools day,1585788618,ondreazlopez,523090636,657,original sound,ondreazlopez_,59,2087551,13322,7659715,13592,[],[],2020-04-01,27.60500880254683,1
we don’t speak Italian 🥺 👉👈 #fashionova #myFNfit @fashionnova,1585786909,ondreazlopez,523090636,657,April 2020 viral mashup sound probably,toastyjudah,9,1240729,12529,6763374,9456,"[""@fashionnova""]","[{""id"":""40824659"",""name"":""fashionova"",""title"":"""",""cover"":[]},{""id"":""1655916627545093"",""name"":""myfnfit"",""title"":"""",""cover"":[]}]",2020-04-01,18.669882812927394,1
And that’s on being a sucker for love,1585786390,ondreazlopez,523090636,657,original sound,plssuccmypeepee,5,873836,2963,5758051,6019,[],[],2020-04-01,15.331889210429015,1
Repost since the other got taken down 😳🔥,1585768603,ondreazlopez,523090636,657,WOAH remix,raullcabello2,10,1376382,12055,10191990,10679,[],[],2020-04-01,13.727603735874938,1
Let get right real quick 😳🔥,1585698065,ondreazlopez,523090636,657,Original Sound,Unknown,15,1631810,22826,8037725,34760,[],[],2020-03-31,21.018335412072446,1
This was a moment LOL,1585695611,ondreazlopez,523090636,657,original sound,ondreazlopez_,13,1188019,19593,4751221,7969,[],[],2020-03-31,25.584602358004393,1
When quarantine starts to get to you..,1585625794,ondreazlopez,523090636,657,original sound,ogslw,12,875696,7194,4544994,6837,[],[],2020-03-30,19.575977438034023,1
Which do you like more? 😏,1585608345,ondreazlopez,523090636,657,original sound,microwafes,15,1328731,15092,7649945,37595,[],[],2020-03-30,18.057881461892862,1
LOL,1585535929,ondreazlopez,523090636,657,Hotel Room Service,Pitbull,15,714578,2505,3700635,5100,[],[],2020-03-29,19.51511024459316,1
This mix is litty 😳,1585524693,ondreazlopez,523090636,657,original sound,zanehijazi,41,1416659,10216,7371144,7915,[],[],2020-03-29,19.46495686422623,1
Try it out! How did we do? 🔥,1585432982,ondreazlopez,523090636,657,Your First Move Is Their Last Move,maddiefckinsmokez,15,2580121,14762,13059313,10492,[],"[{""id"":""22933815"",""name"":""lastdancemove"",""title"":""Dein letzter Move muss ihr nächster Move sein!"",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/0085355dd40b6e8ac9c676433ab6b54e""]}]",2020-03-28,19.950322042208498,1
Who dat? 😳,1585431821,ondreazlopez,523090636,657,original sound,paradiisedd,10,1151533,3965,5894596,6069,[],[],2020-03-28,19.705625287975632,1
WE GOT 10 MIL! ❤️🙏🏽,1585343155,ondreazlopez,523090636,657,supalonely longer version,lovdaudios,15,1519304,9256,7172798,11734,[],[],2020-03-27,21.474102574755346,1
They weren’t ready for it😳🔥,1585273740,ondreazlopez,523090636,657,DJ Yames Mashup 2,dj_yames,15,3435562,22486,19669739,10770,[],[],2020-03-26,17.635302634163068,1
love and miss ya @xavier_lopez_,1585255905,ondreazlopez,523090636,657,original sound,ondreazlopez_,57,898275,3925,4841808,8361,"[""@xavier_lopez_""]",[],2020-03-26,18.806218668728704,1
,1585251588,ondreazlopez,523090636,657,original sound,ondreazlopez_,49,1056985,7877,4991848,26643,[],[],2020-03-26,21.865749918667397,1
Acting challenge 😳,1585250389,ondreazlopez,523090636,657,New Rules, Dua Lipa,15,1096787,6200,6347266,11270,[],"[{""id"":""1662056441583618"",""name"":""演技チャレンジ"",""title"":""✍️テキスト機能で遊ぼう✏️\n ーーーーーーーーーーー \n😭acting challenge😔！😡喜怒哀楽😜　\nいろんな表情の演技をしてみよう"",""cover"":[""https://p16-sg-default.akamaized.net/obj/tiktok-obj/693c1244c387fd44dcaf5d53d36eebaa""]},{""id"":""1577251416821789"",""name"":""表情挑戰"",""title"":""New Rules表情挑戰來啦！使用挑戰推薦音頻開始你的表演，添加textbox解釋你所演繹的表情，影片效果加倍喔～"",""cover"":[]}]",2020-03-26,17.55491261907095,1
Almost got kicked out for this 😳,1585196256,ondreazlopez,523090643,657,WOAH remix,raullcabello2,10,2285496,8639,9499490,9646,[],[],2020-03-25,24.251628245305803,1
,1585188783,ondreazlopez,523090643,657,original sound,ondreazlopez_,15,1536418,14856,6616603,36094,[],[],2020-03-25,23.990679205024087,1
GIVEAWAY! We're giving $1k GOAT credit to 5 winners to buy shoes!1. Follow @goat 2. Download the @GOAT app (click link in bio)3. Tag 3 friends belo,1585188491,ondreazlopez,523090643,657,Over it Chinese New Year Remix by JohhnyG,kingvader,15,516489,1261,3407315,12653,"[""@goat"",""@GOAT""]",[],2020-03-25,15.566597159346877,1
Slow it down 😳🔥,1585182274,ondreazlopez,523090643,657,original sound,paradiisedd,10,2041033,15403,10771247,8033,[],[],2020-03-25,19.16648090977767,1
Nick has too much sauce 🔥😂,1585099305,ondreazlopez,523090643,657,Blinding Lights,The Weeknd,15,860385,8499,5052961,4505,[],"[{""id"":""9351231"",""name"":""blindinglights"",""title"":""Gather your family members and join in this fun #blindinglights family dance challenge! 👨‍👩‍👧‍👧👯"",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/f02b1e09c18977e0113524565d4818d7""]},{""id"":""1662551324217345"",""name"":""お家でエクササイズ"",""title"":"""",""cover"":[]}]",2020-03-24,17.284697032096627,1
Quarantine is starting to get to me 🥴,1585097824,ondreazlopez,523090643,657,Savage but a dad remix,koofwip,15,2480843,22030,12399891,13115,[],[],2020-03-24,20.29040416564952,1
Had to hit something fresh 🔥,1585078806,ondreazlopez,523090643,657,The Drip,kingsamjonesiii,15,1187282,15289,6570576,4763,[],[],2020-03-24,18.374857851122943,1
The moment of truth 😳,1585075073,ondreazlopez,523090643,657,original sound,ondreazlopez_,9,983636,6148,4909388,5803,[],[],2020-03-24,20.279248655840608,1
Behind the TikToks with @jasonderulo,1585020544,ondreazlopez,523090643,657,original sound,ondreazlopez_,15,2391956,5220,10278650,3140,"[""@jasonderulo""]",[],2020-03-23,23.352444143929407,1
I have no clue what he’s doin but I guess 😂,1585012066,ondreazlopez,523090643,657,original sound,ondreazlopez_,9,2109982,12458,9005237,17267,[],[],2020-03-23,23.760696137147754,1
Quarantine freestyle,1584987996,ondreazlopez,523090643,657,original sound,ondreazlopez_,59,628922,15580,3482477,13066,[],[],2020-03-23,18.88219218676821,1
I’m taking no chances 🤮😷,1584924205,ondreazlopez,523090643,657,CORONAVIRUS wobruno,wobruno,10,2826319,36318,12851026,11949,[],[],2020-03-22,22.36853306498641,1
Had to get him back 😳,1584912473,ondreazlopez,523090643,657,WOAH remix,raullcabello2,10,2677049,17112,12970603,17334,[],[],2020-03-22,20.904926316841244,1
