text,createTime,authorMeta.name,authorMeta.heart,authorMeta.video,musicMeta.musicName,musicMeta.musicAuthor,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags,dates,Engagement Rates,Hypehouse?
rock w us @ayesebastien,1583090764,nickaustinn,200854397,441,Why Is Everything Chrome (Lean Swag Rock Wit It),King Critical,9,270464,1544,1369122,1368,"[""@ayesebastien""]",[],2020-03-01,19.967249083719345,1
moves @mattiapolibio @ayesebastien @alejandrozario,1583086173,nickaustinn,200854397,441,#hiteverybeat,lulbabyynelii,9,386060,2544,1780872,1703,"[""@mattiapolibio"",""@ayesebastien"",""@alejandrozario""]",[],2020-03-01,21.916622867898422,1
😳 @alejandrozario,1582999872,nickaustinn,200854397,441,original sound,jdwavy,8,208681,1955,1158572,2095,"[""@alejandrozario""]",[],2020-02-29,18.361482928984994,1
little @lilhuddy,1582994710,nickaustinn,200854397,441,2liveSoundsmix,2live.d,15,335661,1817,1437676,1839,"[""@lilhuddy""]",[],2020-02-29,23.601771191840164,1
sorry avani @luvanthony,1582936880,nickaustinn,200854397,441,original sound,jdwavy,8,475831,3769,2304095,2281,"[""@luvanthony""]",[],2020-02-28,20.91411161432146,1
@luvanthony,1582929614,nickaustinn,200854397,441,original sound,brianatovar2164,9,407411,3144,1696485,1659,"[""@luvanthony""]",[],2020-02-28,24.298122294037377,1
playlist live 2020,1582912276,nickaustinn,200854397,441,Mariposa by Peach Tree Rascals,im.adi.azran,14,479724,1877,1785498,1759,[],[],2020-02-28,27.071438892678678,1
playlist ready 😈 who are we meeting?! @lilhuddy,1582838138,nickaustinn,200854397,441,WALKED IN,ultradiox,14,460167,2848,1998142,2641,"[""@lilhuddy""]",[],2020-02-27,23.30444983389569,1
was poppin,1582752179,nickaustinn,200854397,441,original sound,gsent,13,278964,995,1362332,1474,[],[],2020-02-26,20.65818023800366,1
they were so confused,1582742662,nickaustinn,200854397,441,send feet pics to anthpo,anthpo,12,789393,5104,3458259,2693,[],[],2020-02-26,23.05177258267816,1
the end lmaooo,1582661984,nickaustinn,200854397,441,Hello - Single Edit,Martin Solveig & Dragonette,15,330481,2280,1496064,2385,[],[],2020-02-25,22.401849118754278,1
i slapped the hell out this man @luvanthony,1582592040,nickaustinn,200854397,441,2liveSoundsmix,2live.d,15,389822,2668,1566881,1314,"[""@luvanthony""]",[],2020-02-24,25.13298712537838,1
IB: @mattiapolibio,1582577098,nickaustinn,200854397,441,Like That,Doja Cat feat. Gucci Mane,9,407305,6816,1856076,2676,"[""@mattiapolibio""]",[],2020-02-24,22.455815386869933,1
do anything for you,1582570819,nickaustinn,200854397,441,Rip Olivia.,flyhigholivia,15,305762,4105,1276925,3720,[],[],2020-02-24,24.557981087377883,1
pres,1582510677,nickaustinn,200854397,441,The Box,Roddy Ricch,4,264389,2074,1175464,1377,[],[],2020-02-23,22.785895612285874,1
@lilhuddy,1582501089,nickaustinn,200854397,441,Conflicted,Noah Taliferro,9,194575,1680,988882,985,"[""@lilhuddy""]",[],2020-02-23,19.945756925497683,1
anthony tried to teach me how to walk,1582484771,nickaustinn,200854397,441,WALKED IN,ultradiox,14,284257,2409,1234232,1414,[],[],2020-02-23,23.34083057318235,1
@luvanthony      IB: @mattiapolibio,1582436200,nickaustinn,200854397,441,Like That,Doja Cat feat. Gucci Mane,9,238981,2895,1138919,1295,"[""@luvanthony"",""@mattiapolibio""]",[],2020-02-22,21.351035499451672,1
,1582421038,nickaustinn,200854397,441,Threesome by Lil Uzi Vert ft Gucci Mane,uzi.edits,8,243651,1451,1138665,1377,[],[],2020-02-22,21.646313885119856,1
day 2 trying to learn this dance @lilhuddy,1582408743,nickaustinn,200854397,441,Cannibal by Kesha,rapidsongs,15,382785,1438,1532363,2396,"[""@lilhuddy""]",[],2020-02-22,25.23024896842328,1
day 1 of us trying to learn this dance @lilhuddy,1582345107,nickaustinn,200854397,441,Cannibal by Kesha,rapidsongs,15,491251,1985,2004034,1705,"[""@lilhuddy""]",[],2020-02-21,24.69723567564223,1
@dixiedamelio,1582335226,nickaustinn,200854397,441,Trust,Brent Faiyaz,15,418618,4216,1943214,4991,"[""@dixiedamelio""]",[],2020-02-21,22.01636052436839,1
@lilhuddy,1582325657,nickaustinn,200854397,441,original sound,lulxbabbyy,13,460846,2940,2027977,1655,"[""@lilhuddy""]",[],2020-02-21,22.950999937376015,1
@lilhuddy,1582319366,nickaustinn,200854397,441,original sound,texaspom,13,292047,2232,1206825,2501,"[""@lilhuddy""]",[],2020-02-21,24.591800799618834,1
can i own this sound yet,1582242945,nickaustinn,200854397,441,original sound,brianatovar2164,9,307873,3704,1376194,2155,[],[],2020-02-20,22.797076574959636,1
words hurt,1582237106,nickaustinn,200854397,441,original sound,petroutv,5,252864,1332,1114803,1614,[],[],2020-02-20,22.946655148936628,1
sold my soul,1582233841,nickaustinn,200854397,441,CITY OF ANGELS 24KGoldn Funk Remix,llusionmusic,10,244193,2242,1030001,1527,[],[],2020-02-20,24.073957209750283,1
trippie redd,1582231600,nickaustinn,200854397,441,6 Kiss,Trippie Redd,8,275641,2390,1202152,1695,[],[],2020-02-20,23.26877133673612,1
with you 💔,1582163066,nickaustinn,200854397,441,Trust,Brent Faiyaz,15,266295,5130,1121432,2010,[],[],2020-02-19,24.38266430777791,1
can’t keep my @avani,1582153804,nickaustinn,200854399,441,look at me slowed,kōri,8,484875,2247,1908661,2555,"[""@avani""]",[],2020-02-19,25.655524998939043,1
ET doe @lilhuddy @addisonre,1582150841,nickaustinn,200854399,441,ily uwu_kajak,uwu_kajak,15,315128,1730,1392641,1250,"[""@lilhuddy"",""@addisonre""]",[],2020-02-19,22.84206769727446,1
WATCH US TONIGHT ON ET 7:30 PST @thehypehouse,1582146375,nickaustinn,200854399,441,My Heart Went Oops,Tiagz,15,410258,1303,1648882,1752,"[""@thehypehouse""]",[],2020-02-19,25.0662570153595,1
that’s on ET,1582140160,nickaustinn,200854399,441,itsundos,itsundos,10,586491,3733,2363212,2261,[],[],2020-02-19,25.07117431698891,1
like a what star,1582091066,nickaustinn,200854399,441,Every time I hear this audio I die a little inside,salty_anime_god,11,368223,4972,1612877,1514,[],[],2020-02-18,23.23233575777942,1
we are petty @avani,1582069147,nickaustinn,200854399,441,I'm Petty,Petty Levels,12,216760,1334,1038780,1056,"[""@avani""]",[],2020-02-18,21.096863628487263,1
she wouldn’t let me do it @ameliezilber,1582060180,nickaustinn,200854399,441,Slow Down,rapidsongs,9,346242,8345,1899996,7611,"[""@ameliezilber""]",[],2020-02-18,19.06309276440582,1
i’m your baby now,1581992177,nickaustinn,200854399,441,Bagaikan Langit（cover）,_ucil👑,9,394248,6639,1616859,3937,[],[],2020-02-17,25.037681084126696,1
2020 vote for nick,1581980432,nickaustinn,200854399,441,The Box,Roddy Ricch,5,311804,2334,1459601,2303,[],[],2020-02-17,21.67996596330093,1
and that’s on dirtbike @itstaylerholder,1581972407,nickaustinn,200854399,441,itsundos,itsundos,10,465868,3644,2184258,2379,"[""@itstaylerholder""]",[],2020-02-17,21.60417862725008,1
lazy day tuhday,1581907977,nickaustinn,200854399,441,itsundos,itsundos,10,338868,6168,1617130,2593,[],[],2020-02-16,21.49666384273373,1
i love this trend i had to do it twice,1581827722,nickaustinn,200854399,441,Bagaikan Langit（cover）,_ucil👑,10,307812,3207,1376385,1529,[],[],2020-02-15,22.70789059747091,1
i have no friends and it’s the weekend,1581827243,nickaustinn,200854399,441,Weekend,Dee Mula featuring Lil Baby,15,169373,858,815674,1535,[],[],2020-02-15,21.058167846468073,1
best audio,1581809067,nickaustinn,200854399,441,original sound,brianatovar2164,9,354546,4279,1566067,1737,[],[],2020-02-15,23.02340832161076,1
when valentine’s day is 364 days away,1581805018,nickaustinn,200854399,441,Wait a Minute!,Willow,8,295045,1445,1199947,1661,[],[],2020-02-15,24.847014076455043,1
this makes me dizzy,1581742688,nickaustinn,200854399,441,Original Sound,Unknown,13,389471,3436,1698536,1487,[],[],2020-02-14,23.219643269262473,1
this dance kinda hard LK,1581740629,nickaustinn,200854399,441,Whoa (Clean),Jay Prezi,15,136535,1542,738904,768,[],[],2020-02-14,18.790668341218886,1
my home town hits dif,1581730983,nickaustinn,200854399,441,death bed (coffee for your head),Powfu feat. beabadoobee,15,326164,2744,1273619,1566,[],[],2020-02-14,25.947634261109485,1
valentine’s day was a fat L,1581722229,nickaustinn,200854399,441,ily uwu_kajak,uwu_kajak,15,233730,2537,1108181,1676,[],[],2020-02-14,21.471492472800023,1
💔,1581714392,nickaustinn,200854399,441,original sound,stillsilhouette,8,581472,7194,2318265,7525,[],[],2020-02-14,25.717120346466,1
me? stop,1581649485,nickaustinn,200854399,441,i like nick austin,micapavez11,8,558778,5784,2464870,4056,[],[],2020-02-13,23.06888395736895,1
the slaps i can’t,1581634457,nickaustinn,200854399,441,Vibe (If I Back It Up),Cookiee Kawaii,15,351262,5083,1499292,1819,[],[],2020-02-13,23.88887554925925,1
bed head got me like @calvingoldby,1581628551,nickaustinn,200854399,441,ily uwu_kajak,uwu_kajak,15,209285,1885,1076600,1320,"[""@calvingoldby""]",[],2020-02-13,19.73713542634219,1
what you think?,1581562275,nickaustinn,200854399,441,Slow Down,rapidsongs,13,359807,24067,1872258,7297,[],[],2020-02-12,20.89300726716083,1
my name is nick,1581548720,nickaustinn,200854399,441,Bagaikan Langit（cover）,_ucil👑,10,369442,5712,1584573,2580,[],[],2020-02-12,23.8382201388008,1
@lilhuddy,1581546694,nickaustinn,200854399,441,Cannibal,Ke$ha,15,576834,4232,2364898,1982,"[""@lilhuddy""]",[],2020-02-12,24.654255701514398,1
someone literally yelled “oh ya” when i slapped,1581544229,nickaustinn,200854399,441,Vibe (If I Back It Up),Cookiee Kawaii,14,688588,8706,2966665,2405,[],[],2020-02-12,23.585372800771236,1
i got a spray tan,1581542157,nickaustinn,200854399,441,original sound,tomatothief,15,440192,2474,1859999,1642,[],[],2020-02-12,23.887539724483723,1
i dropped the lightsaber @charlidamelio,1581541185,nickaustinn,200854399,441,Make No Sense,YoungBoy Never Broke Again,5,566568,4681,2547668,2350,"[""@charlidamelio""]",[],2020-02-12,22.514668316279828,1
😨 @lilhuddy,1581534636,nickaustinn,200854399,441,Taking a Walk (Live),Trippie Redd,11,163014,1659,847371,1177,"[""@lilhuddy""]",[],2020-02-12,19.57230068057557,1
@tonylopez__,1581477819,nickaustinn,200854407,441,Originalton,anxvids,10,433430,2302,1809511,1768,"[""@tonylopez__""]",[],2020-02-11,24.177802732340396,1
🚁 @tonylopez__,1581460927,nickaustinn,200854407,441,Vibe (If I Back It Up),Cookiee Kawaii,15,475947,7116,2132149,4985,"[""@tonylopez__""]",[],2020-02-11,22.889957502970006,1
probably @lilhuddy,1581458912,nickaustinn,200854407,441,original sound,notauser112224444,6,337507,1934,1565019,1277,"[""@lilhuddy""]",[],2020-02-11,21.77085390017629,1
my names dixie and her name is nick 🤨 @dixiedamelio,1581395510,nickaustinn,200854407,441,Bagaikan Langit（cover）,_ucil👑,10,628951,4736,3009127,4054,"[""@dixiedamelio""]",[],2020-02-10,21.193555473065775,1
😈😈 @tonylopez__,1581383525,nickaustinn,200854407,441,Make No Sense,YoungBoy Never Broke Again,5,291199,2029,1288833,1631,"[""@tonylopez__""]",[],2020-02-10,22.877983416005023,1
met someone,1581381883,nickaustinn,200854407,441,original sound,lovelybedhead,11,334642,2876,1417305,2716,[],[],2020-02-10,24.00570096062598,1
@noeneubanks,1581361768,nickaustinn,200854407,441,Vibe (If I Back It Up),Cookiee Kawaii,15,611701,10656,2900003,6025,"[""@noeneubanks""]",[],2020-02-10,21.66832241208026,1
this is me :),1581305012,nickaustinn,200854407,441,some things abt me,chismusic,15,619885,7292,3502888,6891,[],"[{""id"":""34192"",""name"":""aboutme"",""title"":""Here is a bunch of fun facts about me! 🎤🎤🎤\n\nHow to shoot: \n1. Click on the shoot icon. \n2. Click on 'sounds' at the top of your screen and select the first sound you see under &quot;Discover&quot;. \n3. Don’t forget to add #aboutme."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/b7a3d7b56f44ba04652a586770eb950a""]}]",2020-02-09,18.101292419283745,1
there’s only one way to settle this.. @lilhuddy,1581300726,nickaustinn,200854407,441,original sound,nickaustinn,19,534531,5139,2121472,2836,"[""@lilhuddy""]",[],2020-02-09,25.572149903463252,1
@lilhuddy,1581298550,nickaustinn,200854407,441,Fitzpleasure,Alt-J,15,615260,3733,2295089,1731,"[""@lilhuddy""]",[],2020-02-09,27.045748552670506,1
🧸,1581284051,nickaustinn,200854407,441,original sound,hilonnie,15,119879,1878,631438,1180,[],[],2020-02-09,19.469369914385894,1
idk what this is,1581281084,nickaustinn,200854407,441,original sound,rapradar,30,150039,675,703146,1185,[],[],2020-02-09,21.602768130658497,1
hi,1581200466,nickaustinn,200854407,441,original sound,gayypride,8,153864,1567,680204,1836,[],[],2020-02-08,23.120563830850745,1
WHATS IN THE BOX W/ @lilhuddy full video link in bioooooo:),1581195500,nickaustinn,200854407,441,original sound,nickaustinn,26,153691,780,868761,729,"[""@lilhuddy""]",[],2020-02-08,17.864522003174635,1
we’ve been practicing our WOAH @luvanthony,1581141101,nickaustinn,200854407,441,Originalton,anxvids,10,466072,2132,1943211,1364,"[""@luvanthony""]",[],2020-02-07,24.16454003193683,1
hold up @avani @ameliezilber,1581135157,nickaustinn,200854407,441,Original Sound,Unknown,13,298483,1391,1417727,1301,"[""@avani"",""@ameliezilber""]",[],2020-02-07,21.24351162106668,1
@ameliezilber,1581106310,nickaustinn,200854407,441,original sound,king.petty_,8,350444,2743,1596333,4119,"[""@ameliezilber""]",[],2020-02-07,22.38292386362996,1
i don’t do this everyday,1581034820,nickaustinn,200854407,441,original sound,king.petty_,8,264879,2704,1188639,1319,[],[],2020-02-06,22.622680225030475,1
angles do matter LAKAOAOOA,1581017600,nickaustinn,200854407,441,original sound,ｐｅａｃｈｙッ,8,243276,1079,1069740,1823,[],"[{""id"":""29786802"",""name"":""angulos"",""title"":""¡Los ángulos sí importan! 💅"",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/f75cdf1f6067aab33675529dbe82a902""]}]",2020-02-06,23.01288163478976,1
just relationship tings 🧸,1580961085,nickaustinn,200854407,441,Cannibal,Ke$ha,12,373245,3231,1474868,1958,[],[],2020-02-05,25.658838621490194,1
got emmmm @calvingoldby,1580951505,nickaustinn,200854407,441,Originalton,anxvids,10,277694,807,1114485,873,"[""@calvingoldby""]",[],2020-02-05,25.06754240747969,1
put some @avani,1580941196,nickaustinn,200854407,441,original sound,nickaustinn,15,987135,6789,3331708,2612,"[""@avani""]",[],2020-02-05,29.910664439980934,1
@avani,1580877872,nickaustinn,200854407,441,original sound,krzyaudios,12,997629,5383,3955650,2588,"[""@avani""]",[],2020-02-04,25.421864927382355,1
,1580857387,nickaustinn,200854407,441,original sound,petroutv,10,212747,3181,976640,1481,[],[],2020-02-04,22.260914973787678,1
hehe,1580844996,nickaustinn,200854407,441,original sound,king.petty_,8,236291,2465,1040604,1492,[],[],2020-02-04,23.087360801995764,1
idk it might @lilhuddy,1580785633,nickaustinn,200854407,441,7 am beginning,flaxonjaxon,14,225253,905,983735,1257,"[""@lilhuddy""]",[],2020-02-03,23.117506238976958,1
often @lilhuddy,1580777156,nickaustinn,200854407,441,original sound,king.petty_,8,465463,4050,2455694,2101,"[""@lilhuddy""]",[],2020-02-03,19.20491722502885,1
,1580775831,nickaustinn,200854407,441,moving too fast,,9,267512,3552,1075310,1208,[],[],2020-02-03,25.320326231505337,1
best transitions i know i know,1580772875,nickaustinn,200854407,441,Sunday Best by Surfaces,rapidsongs,13,170539,1351,764333,1219,[],[],2020-02-03,22.648374465056463,1
and they said we said we couldn’t dance @lilhuddy,1580716160,nickaustinn,200854410,441,Opaul,Freddie Dredd,15,294584,2791,1156873,2023,"[""@lilhuddy""]",[],2020-02-02,25.879936691408652,1
Thankful for @chipotle  delivery on game day #TikTokTimeout #ad,1580701039,nickaustinn,200854410,441,Yummy,Justin Bieber,15,169071,561,783253,708,"[""@chipotle""]","[{""id"":""1607792816848901"",""name"":""tiktoktimeout"",""title"":"""",""cover"":[]},{""id"":""20898"",""name"":""ad"",""title"":"""",""cover"":[]}]",2020-02-02,21.747762217316755,1
oops,1580683325,nickaustinn,200854410,441,my heart went F CK,fukurchikenstrip,9,351900,2145,1380443,1340,[],[],2020-02-02,25.744271947483526,1
@luvanthony,1580674086,nickaustinn,200854410,441,original sound,ｐｅａｃｈｙッ,8,314501,1822,1360696,1642,"[""@luvanthony""]","[{""id"":""29786802"",""name"":""angulos"",""title"":""¡Los ángulos sí importan! 💅"",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/f75cdf1f6067aab33675529dbe82a902""]}]",2020-02-02,23.367820585935434,1
you guys asked for it,1580630026,nickaustinn,200854410,441,Oh so yall using this to purr i c i c,mukhtarhuh,14,669412,4516,2625433,3986,[],[],2020-02-01,25.82103599672892,1
bruh,1580611507,nickaustinn,200854410,441,original sound,ｐｅａｃｈｙッ,9,391056,1929,1938019,1208,[],"[{""id"":""29786802"",""name"":""angulos"",""title"":""¡Los ángulos sí importan! 💅"",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/f75cdf1f6067aab33675529dbe82a902""]}]",2020-02-01,20.339996666699346,1
POV: your the bush that my phone is sitting on,1580602587,nickaustinn,200854410,441,What If I Told You That I Love You,Ali Gatie,15,236182,4088,1096944,2002,[],[],2020-02-01,22.08608643649995,1
😺 @lilhuddy,1580597347,nickaustinn,200854410,441,original sound,krzyaudios,12,421398,3246,1712709,1955,"[""@lilhuddy""]",[],2020-02-01,24.90785066231333,1
draft thomas broke my back @lilhuddy @petroutv,1580515359,nickaustinn,200854410,441,my heart went F CK,fukurchikenstrip,9,784093,4827,3610938,2001,"[""@lilhuddy"",""@petroutv""]",[],2020-01-31,21.903477711331515,1
oops,1580501392,nickaustinn,200854410,441,my heart went F CK,fukurchikenstrip,9,474992,1787,2194639,1441,[],[],2020-01-31,21.790371901711396,1
everyone always says i don’t show enough energy is this GOOD ENOUGH FOR YOU @lilhuddy,1580435960,nickaustinn,200854410,441,Young Thug - Relationship (feat. Future),oouumanii_,10,311977,1884,1248448,1194,"[""@lilhuddy""]",[],2020-01-30,25.235732685702565,1
@lilhuddy,1580432712,nickaustinn,200854410,441,original sound,liluzivrt,9,321288,2567,1524925,1220,"[""@lilhuddy""]",[],2020-01-30,21.317441841402037,1
i’m basic,1580422345,nickaustinn,200854410,441,original sound,drewlstevenson,58,135341,986,679410,931,[],[],2020-01-30,20.20252866457662,1
3am thoughts,1580414216,nickaustinn,200854410,441,Taking a Walk (Live),Trippie Redd,11,161890,2367,804018,1214,[],[],2020-01-30,20.580509391580787,1
</3,1580343903,nickaustinn,200854410,441,my heart went F CK,fukurchikenstrip,9,328937,2755,1289817,2391,[],[],2020-01-29,25.90158138712701,1
@lilhuddy dc: @luvanthony,1580334290,nickaustinn,200854410,441,sugar by brockhampton but with a surprise,adamohmusic,15,316790,2807,1357967,1434,"[""@lilhuddy"",""@luvanthony""]",[],2020-01-29,23.640559748506405,1
bring me the bag,1580331504,nickaustinn,200854410,441,itsundos,itsundos,10,211211,1715,952102,842,[],[],2020-01-29,22.45221625414084,1
how’d we do @avani,1580328624,nickaustinn,200854410,441,Relationship - Slow Version,blesstune,10,348406,1483,1358002,1425,"[""@avani""]",[],2020-01-29,25.869917717352404,1
breh @lilhuddy,1580248442,nickaustinn,200854410,441,Relationship - Slow Version,blesstune,10,638492,6867,2848463,3762,"[""@lilhuddy""]",[],2020-01-28,22.788465217908747,1
on you @lilhuddy,1580243008,nickaustinn,200854410,441,original sound,campbell892,15,155021,1612,762989,1264,"[""@lilhuddy""]",[],2020-01-28,20.6945316380708,1
the back lollll @daisykeech,1580182823,nickaustinn,200854410,441,Love Songs x No Police Funk Mash Up,ldrethegiant,15,471547,3448,2425866,3708,"[""@daisykeech""]",[],2020-01-27,19.733282877125117,1
“i don’t even care”,1580176385,nickaustinn,200854410,441,The Box,Roddy Ricch,5,291943,1862,1504040,1247,[],[],2020-01-27,19.617297412302865,1
baby,1580170154,nickaustinn,200854410,441,est.mattiav2,est.mattiav2,12,325241,4768,1434005,1977,[],[],2020-01-27,23.150965303468258,1
@petroutv @addisonre @avani,1580163098,nickaustinn,200854410,441,Oh so yall using this to purr i c i c,mukhtarhuh,14,367011,1763,1537008,1269,"[""@petroutv"",""@addisonre"",""@avani""]",[],2020-01-27,24.07554157167692,1
why you gotta do me like that @avani,1580099183,nickaustinn,200854410,441,OUT WEST,JACKBOYS & Travis Scott feat. Young Thug,9,445546,3129,1943778,1511,"[""@avani""]",[],2020-01-26,23.160360905412038,1
🤠 @lilhuddy,1580090366,nickaustinn,200854410,441,Oh so yall using this to purr i c i c,mukhtarhuh,14,335189,3085,1354892,1947,"[""@lilhuddy""]",[],2020-01-26,25.110562317882163,1
@lilhuddy,1580080355,nickaustinn,200854410,441,est.mattiav2,est.mattiav2,12,579669,6401,2871421,2864,"[""@lilhuddy""]",[],2020-01-26,20.510193385087035,1
oops,1580074497,nickaustinn,200854410,441,OUT WEST,JACKBOYS & Travis Scott feat. Young Thug,9,260740,4893,1284684,1813,[],[],2020-01-26,20.81803774313372,1
🤪 @luvanthony,1580071406,nickaustinn,200854410,441,itsundos,itsundos,10,289120,3738,1423961,1342,"[""@luvanthony""]",[],2020-01-26,20.66067820677673,1
they too good @ondreazlopez_ @tonylopez__,1580001626,nickaustinn,200854415,441,OUT WEST,JACKBOYS & Travis Scott feat. Young Thug,9,476867,4751,2184541,1404,"[""@ondreazlopez_"",""@tonylopez__""]",[],2020-01-25,22.11091483290998,1
where is you goin,1579988263,nickaustinn,200854415,441,moving too fast,,9,183117,1409,848208,1315,[],[],2020-01-25,21.90983815290589,1
@lilhuddy,1579987030,nickaustinn,200854415,441,hey this is my sound watch the og video mwah,͏t͏e͏r͏i͏n,10,211407,1947,1000845,1485,"[""@lilhuddy""]",[],2020-01-25,21.465761431590305,1
baby i’m gonna make you mine,1579901372,nickaustinn,200854415,441,original sound,loveaudio.s,9,296565,4125,1278762,3203,[],[],2020-01-24,23.76462547370034,1
2 million omg ❤️❤️❤️,1579899734,nickaustinn,200854415,441,Life Is Good,Future feat. Drake,15,155436,753,774055,1452,[],[],2020-01-24,20.365607095103062,1
broke my phone gg,1579741031,nickaustinn,200854415,441,marry you,weboutthatclout69,10,209890,1847,962307,1648,[],[],2020-01-22,22.174316512298052,1
he told me “let’s smash” don’t know why he was surprised.,1579727508,nickaustinn,200854415,441,hey this is my sound watch the og video mwah,͏t͏e͏r͏i͏n,10,223767,1084,1081438,738,[],[],2020-01-22,20.86009553945765,1
🥺,1579655809,nickaustinn,200854415,441,Leave Me Alone,Flipp Dinero,14,197689,2977,999340,1573,[],[],2020-01-21,20.23725658934897,1
2 am thoughts,1579640412,nickaustinn,200854415,441,Kraazy,Likybo,15,255734,2804,1098822,2033,[],[],2020-01-21,23.71366790981615,1
@itstaylerholder,1579582577,nickaustinn,200854415,441,OUT WEST,JACKBOYS & Travis Scott feat. Young Thug,8,356540,3008,1921024,1560,"[""@itstaylerholder""]",[],2020-01-20,18.797682902452024,1
thanks guys @petroutv,1579566048,nickaustinn,200854415,441,original sound,nickaustinn,13,488749,6543,2057017,3003,"[""@petroutv""]",[],2020-01-20,24.22415565841216,1
🧸,1579562731,nickaustinn,200854415,441,Young Thug - Relationship (feat. Future),oouumanii_,10,237661,2470,1136920,1375,[],[],2020-01-20,21.242127854202582,1
yummy,1579559264,nickaustinn,200854415,441,Heartless,The Weeknd,10,193817,1155,1034126,1470,[],[],2020-01-20,18.995944401359218,1
idk how to feel about this,1579479702,nickaustinn,200854415,441,Roddy Ricch The Box but its GROOVY,llusionmusic,8,324974,3145,1923229,2508,[],[],2020-01-19,17.191244516383644,1
fruit loops,1579390427,nickaustinn,200854415,441,original sound,rhedd.ghost,6,266941,2418,1585042,1793,[],[],2020-01-18,17.10692839685005,1
POV: you both cheated last night,1579385767,nickaustinn,200854415,441,Original Sound,Unknown,12,406528,7891,2441936,5778,[],[],2020-01-18,17.20753533262133,1
oop,1579313604,nickaustinn,200854415,441,original sound,gayypride,8,236736,2955,1361917,3792,[],[],2020-01-17,17.877961726008266,1
guess what color my hair is?,1579297612,nickaustinn,200854415,441,original sound,stxllaslife,11,253934,1525,1427506,7729,[],[],2020-01-17,18.43691024766271,1
POV: they heard you fart in your sleep @lilhuddy,1579237482,nickaustinn,200854415,441,Panic Room,Au/Ra,14,268674,3235,1376388,1271,"[""@lilhuddy""]",[],2020-01-16,19.847601112477005,1
single @lilhuddy,1579230890,nickaustinn,200854415,441,Single,Popp Hunna,10,486954,4787,2163574,2824,"[""@lilhuddy""]",[],2020-01-16,22.858705087045784,1
😉,1579208085,nickaustinn,200854415,441,Break Ya Back,Lucas Coly,15,373331,6277,1997153,6252,[],[],2020-01-16,19.32050273564419,1
wow @charlidamelio @lilhuddy,1579150846,nickaustinn,200854415,441,original sound,campbell892,15,1221355,19851,5277054,4615,"[""@charlidamelio"",""@lilhuddy""]",[],2020-01-15,23.608267036873226,1
EZ,1579136957,nickaustinn,200854415,441,1.25x challenge,,9,245875,1016,1212367,1027,[],[],2020-01-15,20.44908843609237,1
my man was vibin w us @lilhuddy @rylandstormss @inflatabletubeman,1579134904,nickaustinn,200854415,441,SUGAR,BROCKHAMPTON,15,243063,1507,1084243,1002,"[""@lilhuddy"",""@rylandstormss"",""@inflatabletubeman""]",[],2020-01-15,22.649166284679726,1
☄️ @rylandstormss,1579127906,nickaustinn,200854415,441,original sound,gayypride,8,155150,1328,801098,823,"[""@rylandstormss""]",[],2020-01-15,19.635675036013073,1
i know @rylandstormss,1579125484,nickaustinn,200854415,441,original sound,unhappyauddio,8,125089,593,722629,703,"[""@rylandstormss""]",[],2020-01-15,17.48961085148811,1
🤨,1579057780,nickaustinn,200854415,441,Roscoes,ZaeHD & CEO,11,179326,1480,887152,1249,[],[],2020-01-14,20.521286093025772,1
pov title here,1579055603,nickaustinn,200854428,441,original sound,maatthhewww,15,247688,2166,1097740,1671,[],[],2020-01-14,22.91298485980287,1
all jokes,1579040007,nickaustinn,200854428,441,marry you,weboutthatclout69,10,315949,6519,1333680,6655,[],[],2020-01-14,24.67780876971987,1
ice @lilhuddy @rylandstormss,1578971152,nickaustinn,200854428,441,Lil Boat,88GLAM,12,390563,3231,1707203,1448,"[""@lilhuddy"",""@rylandstormss""]",[],2020-01-13,23.15143541804929,1
energy @lilhuddy,1578951232,nickaustinn,200854428,441,WEST COAST CURE,10K.Caash,10,518379,4550,2327770,2065,"[""@lilhuddy""]",[],2020-01-13,22.553516885259285,1
sorry again @charlidamelio,1578945630,nickaustinn,200854428,441,marry you,weboutthatclout69,10,619301,5937,2272690,3189,"[""@charlidamelio""]",[],2020-01-13,27.651241480360277,1
</3,1578916222,nickaustinn,200854428,441,RIP Jew Swirled,isacc.thewamen.respektor,12,134432,1496,741891,1312,[],[],2020-01-13,18.49867433356113,1
oop @lilhuddy,1578890155,nickaustinn,200854428,441,F**k it Right Boy,Tyga & 2 Chainz,15,370366,6044,2203127,1467,"[""@lilhuddy""]",[],2020-01-12,17.151848259315056,1
we are worse @avani,1578879776,nickaustinn,200854428,441,competition. azealia banks,x.unpocoloco.x,11,756249,8490,3328512,1685,"[""@avani""]",[],2020-01-12,23.02602484233195,1
i know @addisonre,1578863135,nickaustinn,200854428,441,original sound,unhappyauddio,7,230512,1654,1100936,1006,"[""@addisonre""]",[],2020-01-12,21.17943277356722,1
,1578858121,nickaustinn,200854428,441,Kraazy,Likybo,15,561762,6542,2432316,3409,[],[],2020-01-12,23.504881767007248,1
